2.4631;1.0224;0.5412;0.422;0.3898;0.398;0.4156;0.4507;0.4793
2.2568;0.9476;0.5513;0.4586;0.4247;0.4227;0.4317;0.4556;0.4768
1.8907;0.8168;0.5267;0.4637;0.4365;0.4294;0.4313;0.4428;0.4551
1.5117;0.6785;0.4818;0.4507;0.4421;0.4438;0.4495;0.463;0.475
1.8831;0.886;0.5778;0.4911;0.4403;0.4207;0.4209;0.442;0.4665
0.4042;0.3536;0.3222;0.3115;0.3033;0.2973;0.293;0.2881;0.2864
0.3031;0.2721;0.2501;0.2416;0.2345;0.2286;0.2237;0.2165;0.2119
