0.5802;0.4622;0.3782;0.3453;0.3178;0.2952;0.2785;0.2616;0.2603
0.5492;0.4466;0.3752;0.3475;0.3246;0.3063;0.2924;0.2766;0.2725
0.5122;0.4223;0.3622;0.3398;0.3216;0.3055;0.2932;0.2785;0.2736
0.4938;0.4128;0.3589;0.3387;0.3221;0.3071;0.2959;0.2821;0.2759
0.4582;0.3897;0.3428;0.3250;0.3106;0.2983;0.2886;0.2771;0.2725
0.3815;0.3285;0.2921;0.2787;0.2693;0.2603;0.2540;0.2469;0.2458
0.3545;0.3059;0.2733;0.2611;0.2532;0.2447;0.2379;0.2288;0.2239
