1.1844;0.6101;0.4623;0.4259;0.4031;0.389;0.3806;0.3727;0.3702
0.9566;0.5819;0.4635;0.4327;0.4124;0.399;0.3902;0.3807;0.3767
0.8321;0.5584;0.4557;0.427;0.4072;0.3934;0.3838;0.3727;0.3674
0.7239;0.5253;0.4437;0.42;0.4032;0.391;0.3823;0.3712;0.3652
0.5702;0.4692;0.4119;0.3924;0.3773;0.3655;0.3565;0.3444;0.3376
0.3722;0.33;0.3015;0.291;0.2824;0.2754;0.2698;0.2619;0.2571
0.3112;0.2745;0.2485;0.2386;0.2305;0.2239;0.2187;0.2117;0.2079
