0.6344;0.4886;0.4001;0.3698;0.3472;0.3313;0.321;0.3124;0.3127
0.6148;0.4856;0.4038;0.375;0.353;0.3373;0.3272;0.3193;0.3211
0.5858;0.4699;0.3955;0.3688;0.3481;0.3328;0.3222;0.3119;0.3109
0.5541;0.4536;0.3886;0.365;0.3461;0.3313;0.3201;0.3062;0.3003
0.4728;0.402;0.3551;0.3377;0.3234;0.3118;0.3025;0.2892;0.281
0.3601;0.3162;0.2858;0.2744;0.2651;0.2577;0.2518;0.2439;0.2396
0.3367;0.2953;0.2666;0.2558;0.247;0.2398;0.234;0.226;0.2214
