1.1870;0.6027;0.4655;0.4278;0.4030;0.3879;0.3789;0.3710;0.3725
0.9568;0.5800;0.4661;0.4339;0.4125;0.3969;0.3888;0.3801;0.3785
0.8325;0.5562;0.4578;0.4288;0.4078;0.3914;0.3821;0.3719;0.3692
0.7242;0.5240;0.4446;0.4210;0.4042;0.3904;0.3807;0.3699;0.3668
0.5704;0.4686;0.4119;0.3925;0.3781;0.3656;0.3561;0.3438;0.3380
0.3720;0.3304;0.3016;0.2910;0.2816;0.2758;0.2700;0.2617;0.2572
0.3108;0.2749;0.2488;0.2387;0.2304;0.2237;0.2184;0.2115;0.2083
